source_id,teff_gspphot,logg_gspphot,mg_gspphot,mh_gspphot,radius_gspphot,distance_gspphot,lum_flame,mass_flame,age_flame,evolstage_flame,ag_gspphot
6857756246957592320,4982.377,4.4644,5.6009,-0.0764,0.9107,283.6792,0.46349216,,,427,0.1123
255397142179844224,5331.086,4.3094,4.5153,0.1523,1.2639,351.4925,1.1820438,0.9086734,,408,0.1755
438899345022759424,4893.1504,2.3486,-1.0194,0.0333,20.168,610.6077,353.70367,4.1997986,,554,0.7683
470650560779277952,6715.0464,4.09,3.0554,-0.57,1.5631,208.6853,4.278267,1.3674213,1.69592,211,0.0782
502835190261902464,,,,,,,,,,,
602348482997667840,5482.7617,4.4692,5.1484,-0.3243,0.8961,449.5417,0.6601028,0.9167399,6.31071,254,0.0006
604922096120852864,5475.723,4.3946,4.869,-0.3723,1.0203,877.0905,0.8582685,0.8772177,13.421541,357,0.0079
608206676654888064,5667.991,4.3521,4.6519,-0.0434,1.0395,202.6653,1.0463858,0.94153833,9.683721,341,0.0006
704966762213039488,,,,,,,,,,,
951427000863064192,5592.4697,4.392,4.7232,-0.2148,1.0398,42.8094,0.91938543,0.91324836,10.803792,335,0.0
970354749937140736,,,,,,,,,,,
995754254517548032,,,,,,,,,,,
2440578577126302336,5656.0986,4.3204,4.4056,-0.2856,1.1773,41.9626,1.2706712,0.935715,12.074641,381,0.0
2446440348493043968,5651.9395,4.3227,4.3863,-0.1597,1.1853,106.0731,1.2881887,0.9346646,12.255736,386,0.0014
2536584771367726336,5877.265,4.2951,4.195,-0.4902,1.2044,400.575,1.582508,1.0393481,6.8089705,338,0.0376
2538824923230146560,4389.408,4.6432,7.0402,0.3436,0.6705,106.956,0.15228903,0.7009103,6.285739,165,0.3633
2576755978444329216,5630.5615,4.4056,4.8799,-0.1555,0.9508,403.7544,0.8931881,0.93433756,8.510028,307,0.0665
2597119620985658496,5322.863,4.4411,5.1569,-0.1594,0.9519,138.9779,0.65157187,0.8511438,13.470653,351,0.0416
2598309945401588224,5583.8833,4.3897,4.7127,-0.173,1.0484,411.7771,0.95838726,0.9019288,12.393967,353,0.0588
2612301329648852224,,,,,,,,,,,
4529634417760144896,5745.346,4.3385,4.5885,-0.1597,1.0426,55.9765,1.0621403,0.97593623,6.989085,313,0.0002
4582680493669880704,,,,,,,,,,,
4606030169272920320,5752.1475,4.292,4.3905,-0.0345,1.1352,304.6086,1.2898169,0.9783396,9.040227,350,0.0003
4609131509318715136,5498.4355,4.493,5.3108,-0.2866,0.8251,229.8188,0.5675665,0.9499316,0.46590775,112,0.0661
4640654168385886592,5021.799,4.4981,5.6357,0.1384,0.8768,298.2805,0.44280934,,,427,0.0388
4665277593852295424,,,,,,,,,,,
4683737294570307968,5924.337,4.1593,3.8329,-0.0628,1.3802,245.3397,2.161433,1.062569,7.4953117,376,0.0011
4698692748651744128,5216.258,4.4987,5.4688,-0.0702,0.8634,110.1017,0.49916008,0.8238762,13.18413,313,0.0356
4788741548375134336,,,,,,,,,,,
4816462091938129408,6055.7495,4.185,3.9579,-0.4401,1.261,990.7651,2.0226028,1.1144785,4.9619246,325,0.0014
4847001302277419904,3737.4248,4.6625,8.4147,0.1173,0.5829,92.0675,0.060651302,0.56521434,13.460817,224,0.3595
4848140361962951552,,,,,,,,,,,
4868261081155110400,,,,,,,,,,,
4899428146994060800,5286.7744,4.52,5.4103,0.1614,0.8559,243.7507,0.52765095,0.8535872,9.9353485,298,0.0744
4931352153572401152,,,,,,,,,,,
4980466929965023104,,,,,,,,,,,
5057924844082070016,5866.2603,4.2012,4.171,-0.3282,1.2153,225.4669,1.6614195,1.0419073,7.299817,351,0.0334
5482827676662168832,3187.0657,4.1268,9.5907,-0.8523,0.5218,15.2144,0.025327072,,,,0.0
5485320853638354304,5437.41,4.45,5.1809,-0.0641,0.8939,34.8306,0.5983234,0.8387064,,323,0.0008
5513558648705418368,5779.832,3.9544,3.4587,-0.2394,1.7401,295.397,2.9511566,1.0963789,7.6095004,441,0.3347
5592015297342611968,5454.17,4.4554,5.0899,-0.2023,0.9282,52.1071,0.6729387,0.89208543,9.071643,297,0.023
5955305209191546112,3155.8037,4.9465,11.0636,0.0419,0.3016,5.0035,0.0082382895,,,,0.0
6027376203516634112,6174.1772,4.0218,2.9155,-0.1694,1.9425,607.0442,4.1709204,1.2089667,5.3837986,453,0.5083
6047587937321868288,7894.3213,4.3403,3.0051,-1.186,1.1917,144.7409,4.9183335,,,,4.2466
6049750234317822208,5309.989,4.3045,4.5723,-0.0677,1.2489,171.1731,1.1099185,0.9148851,12.933967,381,0.1582
6086712585429729536,6972.9062,3.908,2.0406,-0.1819,2.2805,576.0948,9.009476,1.6025428,1.4757292,240,0.1588
6087996849371141248,5433.877,4.3065,4.4773,-0.0947,1.238,697.1321,1.1937166,,,,0.0036
6105713692544123520,,,,,,,,,,,
6173120554255287808,3209.355,4.1634,9.5317,-0.8092,0.5258,31.6915,0.026187487,,,,0.0002
6173435259395017344,5898.265,3.8759,3.1257,-0.3779,1.9486,756.2817,3.3624482,1.1538792,5.973857,408,0.0148
6243537406369453824,,,,,,,,,,,
6255978483510095488,3143.7222,5.0679,11.7914,-0.3115,0.2102,57.1932,0.0037114525,,,,0.0137
6334990316794611200,4961.409,3.1816,2.4181,-0.401,4.0197,82.1399,8.611585,1.3529608,3.910866,657,0.0315
6347643496607835520,,,,,,,,,,,
6369544118966055296,5783.2754,4.2521,3.9898,-0.0586,1.3507,39.9132,1.8270798,1.0051955,9.718371,399,0.0
6386751579018596864,5042.8613,4.5198,5.6742,0.5263,0.8507,150.7231,0.42412597,,,415,0.0618
6482103014085857024,6174.818,3.9619,2.717,-0.2819,2.1349,552.4632,5.893994,1.4256053,2.820322,312,0.0424
6610107504955838336,5321.4136,4.4072,5.1091,0.2103,0.9681,36.4124,0.67887694,,,356,1e-04
6640676436470581888,4709.423,4.5474,6.2362,0.1237,0.7884,31.348,0.27442864,,,399,0.0
6652378156475401216,5668.8936,4.341,4.6625,-0.111,1.036,242.1723,0.97834194,0.9465663,8.47665,322,0.1388
6675883485986480256,5948.107,4.1556,3.5197,-0.0768,1.5809,366.7877,2.8714638,1.1174318,6.614888,401,0.0011
6703673951620872192,4798.1694,3.1824,2.6167,-0.1736,4.0874,92.9313,7.387512,1.0503658,9.950166,720,0.0003
6715688452614516736,,,,,,,,,,,
6745589980571162752,5782.9453,3.9741,3.7261,-0.6343,1.5533,60.817,2.359845,1.0466335,8.819128,424,0.0398
6764974194470777600,,,,,,,,,,,
6769308026926349056,3111.9883,4.2436,10.1913,-0.7698,0.4327,27.7019,0.015761107,,,,0.0
6781117812601143168,,,,,,,,,,,
6794047652729201024,,,,,,,,,,,
6835905927256722688,5086.784,2.6339,-0.0979,-0.2342,11.9846,66.3132,74.92385,2.9004672,0.41359967,505,0.0487
56983706234931328,3669.325,4.746,8.8592,-0.1505,0.4888,111.1788,0.038736165,,,,0.4179
541725187117160960,5660.171,4.0903,3.9902,-0.14,1.418,88.1026,1.8478215,0.9777922,11.478487,430,0.0617
549832131164952832,,,,,,,,,,,
574577774218025600,5232.816,2.7282,0.1983,-0.4838,9.8123,178.0771,63.123383,2.6943657,0.50304633,531,0.2586
1014520826353577088,5758.428,3.9808,3.4082,0.0739,1.7788,239.6214,3.0289264,1.1010119,7.538314,446,0.0351
1019003226022657920,5471.7866,4.3415,4.7263,0.2809,1.0812,65.8727,0.94062877,0.8881409,,363,0.0006
1236429004715336576,4762.2856,2.9202,1.9639,-0.1956,5.5408,129.8907,14.617562,1.1705309,6.722993,792,0.0257
1723044195149081728,4771.644,4.5511,6.1626,0.1347,0.7868,70.8566,0.29125652,0.7595539,,359,0.0103
1779772947826839808,4867.6865,2.9979,2.058,-0.2304,4.9586,66.6432,11.620497,1.261289,5.104304,750,1e-04
2073750986669231232,6375.17,4.2601,3.6158,-0.1957,1.3222,575.5275,2.619996,1.2267891,2.2795174,220,0.1618
2073804411752924288,,,,,,,,,,,
2076328963475704576,4555.349,4.61,6.6405,0.4872,0.7208,373.2354,0.20104334,0.713046,13.292498,279,0.259
2076383625510685824,8023.39,4.2398,2.2744,-0.2627,1.5874,867.2869,9.098129,1.6938658,0.39921498,141,0.3376
2076819620539690880,,,,,,,,,,,
2077241558125147904,5686.4106,4.0638,3.3087,-0.2915,1.8935,1096.3625,4.630141,1.2609107,4.5985036,452,0.3301
2077485271747441280,5765.457,4.3592,4.5646,-0.6856,1.0628,836.1981,1.1741058,0.97714776,7.942572,326,0.0669
2077598384004774912,5838.3506,3.8651,3.1871,-0.4273,1.9405,817.46,3.5593348,1.1614461,6.1064367,433,0.0011
2077745168807120128,5577.241,4.278,4.2533,-0.1193,1.2968,1138.1113,1.5844142,0.93390185,,434,0.1112
2077823440291891840,5636.71,4.2687,4.1306,0.0711,1.3347,1148.8357,1.7511228,0.96279055,12.163661,414,0.0524
2077956171962729856,,,,,,,,,,,
2078722600285671936,5696.184,4.4537,5.0535,-0.4428,0.8633,488.6031,0.76419485,1.0126231,0.28629997,108,0.2499
2080016106994504704,5492.426,4.4392,5.1018,-0.6609,0.9181,825.6196,0.757272,0.8805193,11.796596,329,0.0105
2080095684150253952,5330.2637,4.4791,5.2301,0.0807,0.9135,893.1902,0.6277156,0.8475368,12.8260565,337,0.1019
2080362899836411136,6484.3438,4.1934,3.384,-0.2187,1.4247,931.0698,3.3506756,1.2856842,2.2456815,229,0.1781
2080605823183999616,5818.928,3.7656,2.6558,-0.0758,2.4828,1149.8339,7.3654037,1.4665184,2.9011633,455,0.2223
2086388807671765504,5190.7715,4.51,5.5325,-0.0428,0.8476,738.1206,0.46691108,0.83321136,10.7351885,301,0.0754
2086507280048687488,5050.5938,4.5226,5.6953,0.1506,0.8413,999.0452,0.4386829,0.806975,13.33899,410,0.1648
2086636884980514304,5519.9785,4.2002,4.3231,0.2117,1.2786,569.2682,1.3956456,,,420,0.06
2086649220125927040,5725.453,4.3547,4.6788,-0.2091,1.0091,973.868,1.1414887,0.9600999,9.056495,319,0.1781
2087172999977491328,5593.861,4.2418,4.1619,-0.3885,1.3525,781.9637,1.707856,0.9541037,12.689156,415,0.0641
2087250476887856256,4630.379,4.5741,6.4502,0.1423,0.7489,186.0016,0.2347648,0.73519355,13.131214,354,0.0494
5201360671411974912,6100.817,4.0628,3.4883,-4.1024,1.6291,189.1627,,,,,1.9533
5251941573573934080,5624.3457,4.5301,5.0371,0.0507,0.8833,64.5923,0.70011306,0.99350375,0.32517046,109,0.1425
5396580575830873728,3511.4998,4.3019,8.3824,-0.6918,0.6712,67.2675,0.0699587,0.5835308,11.150886,281,0.1982
5722585739105853184,5681.1904,4.2758,4.3885,0.0621,1.1649,69.8264,1.2674009,0.9458328,11.21159,373,0.0359
5762607889340459008,5953.0464,4.276,4.1898,-0.1858,1.1638,104.6251,1.5352497,1.0515999,5.6181765,318,0.0005
5772625505422769024,4504.709,4.432,6.3557,-0.7754,0.8429,39.3445,0.25547874,,,423,1e-04
51886335968692480,4940.6465,4.2265,4.8069,-0.3402,1.3441,107.5793,0.9742206,0.89094615,,365,0.1109
123376719445431552,3350.3208,4.9373,10.3589,-0.1679,0.3279,128.3045,0.01180871,,,,0.6052
151499478104075008,3486.467,4.3321,7.9976,0.1317,0.9095,130.1508,0.108465135,0.6415425,11.62838,254,0.6943
562112709676597376,,,,,,,,,,,
1004358968092652544,4877.7285,2.9234,1.9438,-0.492,5.3019,54.7961,14.188626,1.5522438,2.496674,605,0.0002
1101653957463314688,6159.339,4.13,3.5774,-0.207,1.4464,599.3482,2.574371,1.1877024,3.7728083,290,0.0254
1208695640675619584,3071.262,5.0428,11.9099,-0.1304,0.2224,11.1823,0.0040579354,,,,0.0
1472903753640492160,,,,,,,,,,,
1476485996883837184,4591.5635,4.5594,6.5405,-0.112,0.7359,42.4916,0.21716222,0.72472525,13.058401,344,1e-04
1530780980576364032,5042.933,2.7834,0.5319,-0.1525,9.147,101.1425,47.66232,2.5006688,0.621674,576,0.2745
1581799694493008384,5714.1807,4.3351,4.6206,-0.161,1.0392,90.6134,1.0360283,0.9630604,7.714816,314,0.0165
1611685004650291840,5664.184,4.3549,4.5986,0.0844,1.0645,175.5769,1.0579761,0.9403778,9.944984,333,0.0391
1642642957122493824,3382.3882,4.6745,9.4217,-0.0969,0.4964,10.7507,0.029139576,,,,0.0
1757302881526250496,5853.3027,4.111,3.4328,-0.2424,1.7111,744.2464,2.925069,1.103334,7.2838974,426,0.1476
2073547954981763328,4935.742,4.5611,6.0345,0.106,0.7636,793.7012,0.3579169,0.78160805,12.420109,373,0.2238
2073641344741406464,6259.3545,4.2604,3.7412,-0.274,1.2974,1361.0525,2.6916819,1.2037823,3.3891618,274,0.3181
2074815898041643520,,,,,,,,,,,
2075112109039378688,5068.2783,4.4894,5.5448,0.1398,0.8928,307.1338,0.4770726,,,434,0.0843
2075162656527684864,5000.108,4.5248,5.7799,0.0881,0.8296,567.4174,0.3906074,,,391,0.1549
2075412451819530624,5686.851,4.3329,4.4657,-0.4205,1.1364,571.4432,1.2331328,0.9450865,11.018505,366,0.0685
2075972481191725696,6318.1445,4.0042,3.0453,-0.2577,1.7514,1249.0712,4.37106,1.336369,2.9297023,285,0.2006
2076280000851171328,5226.13,4.3361,4.8877,-0.4216,1.1243,1356.7228,1.977961,0.9585688,13.217565,470,0.1928
2076782889978499584,,,,,,,,,,,
2076792648144511104,5813.4683,4.322,4.5215,-0.2673,1.0512,701.7375,1.1139694,1.0068624,5.267365,289,0.1405
2077961463362645632,4978.7593,4.5477,5.918,-0.0179,0.787,906.3146,0.34015772,0.8033061,8.5837,263,0.1369
2078310008545447808,5066.6787,4.4648,5.5552,-0.2632,0.8927,751.1096,0.46919775,,,381,0.0046
2078399790542181376,5485.881,4.3813,4.8063,-0.3587,1.0467,918.894,0.92211074,0.8876558,,362,0.0044
2078726238114989824,5122.635,4.5141,5.609,0.0229,0.8459,463.2003,0.44842413,0.8083618,,325,0.187
2078840900864235136,4741.7026,4.5929,6.4586,-0.1052,0.6985,322.0198,0.22996588,0.7779009,2.0232794,129,0.1929
2078999608496984448,5354.351,4.2002,4.2465,-0.5063,1.4355,901.1108,1.6504298,0.9320598,,442,0.1842
2079807646464016256,4769.4673,4.5082,6.2023,-0.5965,0.7745,835.5167,0.3105408,,,380,0.0128
2079905193758608384,4550.5073,4.6453,6.7303,0.5095,0.6943,489.9402,0.19533965,0.71524596,11.434805,260,0.3016
2080018374737161856,4603.6914,4.583,6.5111,0.207,0.7407,460.2527,0.21244778,0.72159225,12.261253,287,0.1562
2080048680026646912,5420.488,4.6146,5.5843,-0.1959,0.7497,715.3069,0.47820413,,,,0.2219
2080286483776060544,4930.337,4.3673,5.325,-0.3111,1.0593,908.097,0.64031196,,,357,0.1678
2080344586094498432,5157.6562,4.5478,5.7301,-0.1142,0.7873,378.6436,0.39644054,0.8673882,2.3293402,147,0.1124
2080650559563974144,5696.8657,4.2768,4.4412,-0.0713,1.133,739.6836,1.3261743,0.9478821,11.392577,382,0.1012
2086312941367921408,5063.4893,4.5815,5.8448,0.1442,0.7789,759.4236,0.40429112,0.81413037,10.683615,301,0.1099
2086316205543022336,,,,,,,,,,,
2086419903235549312,6078.7256,4.2706,3.8656,-0.1017,1.2915,755.6106,2.0806994,1.125451,4.6429515,318,0.0712
2086532122140235904,4931.314,4.5194,5.8189,0.1934,0.8443,558.8201,0.38273707,,,399,0.1029
5121479777262042112,5936.969,3.703,2.1103,0.322,3.0063,147.2457,10.10281,1.5933821,2.2485585,403,0.2103
5164707970261890560,5002.0435,4.5631,5.9203,0.1258,0.7769,3.2179,0.33970678,0.8111994,7.3040414,224,0.0
5178405479961698048,5659.385,4.4681,4.8673,0.0626,0.9426,105.1949,0.82151157,0.97607684,4.0286627,227,0.1098
5197568146570178176,4878.484,3.3434,2.8339,-0.0809,3.4431,450.4036,5.6753583,1.1012241,8.266925,655,0.2569
5262666416118954368,,,,,,,,,,,
5280444557068991616,5807.739,3.635,2.3245,-0.3133,2.9134,761.7811,7.980864,1.4954697,2.7377155,453,0.0747
5638825939745228544,5398.728,4.4374,5.1066,0.1394,0.9374,50.2205,0.6663179,0.8706052,11.419419,325,0.0642
5672053902679434112,,,,,,,,,,,
149858216482858112,,,,,,,,,,,
1008018211509401728,4704.2935,2.3794,0.8739,-0.708,9.8188,117.4253,41.916515,2.7021592,0.50245225,524,1e-04
1019003329101872896,5416.4243,4.3658,4.8619,0.2828,1.04,65.8531,0.8364851,,,357,0.0003
1076970406751899008,6437.147,4.1884,3.3123,-0.0366,1.4837,96.5419,3.3813772,1.2766781,2.615558,249,0.0003
1092230803512999424,4787.6733,2.4032,-0.5443,0.0034,17.1704,77.833,133.3792,3.4010992,0.2705734,511,0.3406
1116613161053977472,5786.4546,4.478,4.7164,0.0842,0.9623,80.9585,0.93260485,1.0278733,1.9237559,172,0.0983
1247279294695975168,,,,,,,,,,,
1497132660589966976,6018.8477,4.2174,3.8703,-0.0396,1.3118,582.3872,2.2049406,1.1306746,5.1786175,337,0.0012
1562935820172427392,6028.348,4.0884,3.6581,-0.3398,1.4565,402.8389,2.642894,1.178484,4.732226,338,0.0007
2076186611079704320,5068.0557,4.5348,5.787,-0.1148,0.8,669.886,0.38300505,0.81548715,9.357223,267,0.134
2076572092984362880,4786.9297,4.613,6.4393,-0.1422,0.6866,648.1372,0.34215873,0.7762699,6.359273,309,0.1422
2076578312097047168,,,,,,,,,,,
2076783920770722560,5603.1426,4.5372,5.1667,-0.1192,0.8416,764.0692,0.6981011,0.98086077,1.2522799,140,0.202
2076787116226614272,5616.3174,4.3849,4.8463,-0.1523,0.9716,1114.7594,1.2812608,0.9217872,13.213071,395,0.4142
2076834463947219584,,,,,,,,,,,
2077219052496826368,5711.0537,4.3574,4.6696,-0.1411,1.0166,943.2302,1.1062127,0.95429695,9.259132,320,0.195
2077409645964537472,5754.4087,4.362,4.6995,-0.2842,0.9909,286.9458,0.9724251,0.9896816,5.042302,271,0.102
2077689059355373440,5860.65,4.2872,4.0629,-0.0052,1.2695,1679.1853,2.389116,1.0642309,8.022681,406,0.1929
2077895183426195712,5344.9062,4.5914,5.6547,-0.2085,0.7484,814.2675,0.48683283,0.91219735,1.0284141,124,0.1859
2078000289864478976,4561.1143,4.6018,6.6915,0.0982,0.6999,549.324,0.23013352,,,356,0.106
2078088005976092416,5534.3794,4.2032,4.1186,-0.6232,1.4165,1307.3257,2.108042,0.98827475,11.56898,457,0.2985
2078450436800904448,5820.3945,4.1076,3.4481,-0.295,1.7211,746.738,3.3047926,1.1301168,6.773754,439,0.0906
2079295583282164992,5254.8525,4.4602,5.2256,0.1275,0.9467,428.0695,0.62920713,,,351,0.1461
2079732948386203520,3603.6267,4.7988,9.1611,-0.2084,0.4478,282.557,0.030912437,,,,0.5037
2079733154550359424,4917.0244,4.5458,6.0192,-0.1159,0.7772,281.057,0.32074186,0.77262837,13.078295,295,0.1036
2080062664440262784,5988.5225,4.2362,3.8121,0.2357,1.3522,1045.7693,2.11173,1.0811161,6.4865756,355,0.1716
2086441721667415424,4608.296,4.5265,6.37,-0.1499,0.7884,798.7445,0.2593311,,,384,0.0407
2086734157398583424,4751.3438,4.599,6.4009,0.0173,0.7133,586.259,0.24661298,0.75891525,8.808105,222,0.1509
2086838576644246144,5570.06,4.3005,4.3375,-0.0768,1.2481,970.3262,1.4314127,0.92656475,,414,0.0511
2086940448965828992,5796.333,4.3016,4.2444,-0.3604,1.2059,468.7979,1.4966369,0.98915094,9.318889,362,0.001
5157183324996790272,,,,,,,,,,,
5212899427468919296,5744.359,4.3971,4.6474,-0.019,1.0112,78.8727,0.9994654,0.98506093,5.68495,288,0.1095
5241964708164136192,5418.634,4.6022,5.797,-0.6983,0.6879,1198.8956,1.1685618,0.9812803,7.4240346,371,0.2789
5325498111172934784,5050.993,4.5136,5.5977,0.4509,0.8771,210.4817,0.45151886,,,433,0.0583
5380888380237386880,,,,,,,,,,,
5673934548598976256,3192.5415,5.0159,11.3135,-0.1946,0.2501,38.4502,0.005879008,,,,1e-04
5723638723350902400,5557.1006,4.4002,4.741,-0.0613,1.0414,151.0177,0.94596,0.91042864,11.582072,354,0.0215
5765748511163760640,3279.9824,4.7309,10.5714,-0.5983,0.3068,106.1329,0.009330746,,,,0.6136
5768159705804908032,,,,,,,,,,,
102461087706561024,,,,,,,,,,,
150054788545735424,5338.7886,4.4865,5.3882,-0.0648,0.8475,173.6632,0.5129587,0.8928264,4.5879226,204,0.536
1114308481603347584,6565.6455,4.2082,3.2996,-0.2147,1.445,234.8055,3.3620343,1.2970667,1.8931262,211,0.0362
1510191594552968832,5164.3457,4.5727,5.5742,0.5399,0.8391,133.1345,0.46098825,0.8133875,13.428445,312,0.0941
1534760078795225728,4809.879,2.5821,0.4355,-0.034,10.7678,596.2076,56.2023,2.9018583,0.41343227,525,0.1313
1552562615159689088,5571.8184,4.2573,4.1925,-0.1992,1.3391,154.5753,1.5553131,0.93250257,,425,0.0005
1585765117538284800,6145.0894,4.2173,3.7301,-0.4848,1.3629,105.9674,2.3752348,1.1661813,4.005412,300,0.0004
1635108588053258752,5554.02,4.5315,5.1904,-0.0336,0.8494,172.1853,0.6167512,0.96909446,,101,0.0946
1656835487573730048,4933.567,4.5519,5.9097,0.4491,0.8078,126.5854,0.34981295,0.79093015,11.773153,369,0.0621
1678074272650459008,,,,,,,,,,,
1700658653802527104,4860.1943,2.5304,0.427,-0.2799,10.5677,164.2083,54.89399,3.0025542,0.37673998,528,0.0764
1711970906169443584,4484.471,4.6764,6.9388,0.4277,0.6582,95.2968,0.15731613,0.7233566,0.3410717,102,0.2096
1722026764638625280,4640.321,4.5748,6.4611,0.0481,0.7408,71.9196,0.23033138,0.75110465,9.842067,331,0.0027
1737061349198867456,5997.613,4.0346,3.0573,-0.202,1.9305,470.7613,4.316709,1.220833,4.939568,412,0.0273
2075060264503601280,5337.514,4.4239,5.2119,-0.6872,0.9351,654.3164,1.1437026,0.91527647,13.202239,369,0.2159
2075964612812129792,5599.7173,4.3793,4.6788,-0.1898,1.0659,1155.4219,1.1398596,0.92499256,11.968236,371,0.2435
2076090506891080704,5014.1377,4.656,6.3541,-0.5462,0.6365,635.2468,0.32582125,0.83212435,2.4340749,146,0.4167
2076166029596100224,6194.367,4.2649,3.8997,-0.23,1.2285,1428.875,2.4237802,1.1767958,3.6649451,284,0.3014
2076400156855612416,5534.021,4.5744,5.5307,-0.5057,0.7399,1049.3809,0.7315695,0.91257393,8.050831,295,0.198
2076537252208879104,5797.303,4.2747,4.1025,-0.1795,1.2829,738.6496,1.73833,1.0003734,9.703711,392,0.054
2076748083562850560,6500.3364,4.1545,3.3248,-0.3235,1.4618,1308.782,3.8941486,1.3202667,2.313382,242,0.3166
2076764576237957504,4545.8384,4.623,6.7344,0.2011,0.6937,370.4753,0.18550143,0.7252771,7.5442085,187,0.313
2076827454560320768,5846.889,4.0382,3.1154,-0.0877,1.9758,994.9539,4.3700233,1.220536,5.1013584,441,0.0947
2077383395124052096,5253.8403,4.4463,5.3591,-0.5906,0.9002,894.4768,0.5526557,0.8401798,11.747898,331,0.0286
2077424210192781440,5060.5464,4.4313,5.3642,-0.0541,0.9753,932.2108,0.5535064,,,348,0.0044
2077586873492185344,5716.7754,4.1772,4.1063,0.0107,1.312,1079.1902,1.7827876,0.9801192,11.113667,416,0.0763
2077738571736987008,5284.459,4.4219,5.1414,-0.2439,0.9776,1179.8478,0.7645486,,,358,0.1984
2078049767888231936,6481.5713,3.9035,2.6162,-0.3786,2.0362,1533.5814,4.669779,1.3660748,2.4406092,260,0.3697
2078083436127470080,5960.309,4.2522,4.143,-0.2285,1.1878,447.1327,1.6319635,1.0572028,5.900929,327,0.038
2078125359313871488,5004.7104,4.4728,5.5519,0.1412,0.9194,545.2383,0.48072603,,,455,0.1048
2078225792827512704,4372.218,4.6467,7.2228,-0.2302,0.619,365.4234,0.11834632,0.68754995,3.8262372,141,0.1487
2078272831307891456,6070.8984,4.1835,3.7812,-0.1477,1.3493,906.5893,2.381914,1.1545007,4.757167,329,0.1078
2078524482038704000,3497.7415,4.803,9.541,-0.3015,0.4096,133.6417,0.022090523,,,,0.5074
2078630756707737600,5379.731,4.3818,5.0362,-0.8768,0.9933,1227.8915,0.89883226,,,360,0.2073
2079368391569401600,5857.3047,4.249,4.2955,-0.2934,1.1497,607.3469,1.4207108,1.0149629,7.2345514,335,0.1641
2079650828617180288,5180.1304,4.4075,5.1746,-0.1976,1.007,817.0598,0.7508601,,,361,0.2414
2079880695265507328,5655.6826,4.3364,4.6594,-0.1178,1.0415,511.3964,1.0795612,0.9522337,9.054017,324,0.28
2080172576942778112,5468.657,4.3534,4.8451,-0.893,1.0483,1188.9683,1.0623934,,,366,0.0509
2080247996570836736,,,,,,,,,,,
2080249100380387712,5575.2056,4.548,5.0875,0.1223,0.8799,1161.5023,0.95332724,0.91474515,11.022925,339,0.2466
2080266967444876032,,,,,,,,,,,
2080390353264322944,5432.478,4.5882,5.4505,-0.0692,0.7909,711.315,0.5538859,0.9383664,0.9245479,123,0.1867
2080580328258222208,5436.1445,4.0508,3.4258,-0.0703,2.0188,965.0213,3.4548144,1.1690049,6.2726717,476,0.1332
2081875484241210240,5932.708,4.2874,4.3547,-0.3959,1.0919,1325.9463,1.8728431,1.0722525,6.383774,345,0.5077
2082162147537254400,3637.3477,4.7478,9.0595,-0.5402,0.4434,109.1145,0.030243618,,,,0.4487
2085281530744134272,5171.163,4.5768,5.8288,-0.1845,0.7478,250.9753,0.3597817,,,,0.12
2086337508581280256,5547.5566,3.8256,3.1851,-0.1028,2.1504,2489.2463,2.3366976,1.0161723,10.410744,459,0.2154
2086366370762352640,5291.7773,4.4307,5.2188,-0.4213,0.944,994.7245,0.6540597,,,354,0.0771
2086625752425381632,5767.8916,4.0875,3.8054,-0.0595,1.4782,514.1859,2.0467472,1.0174311,9.639396,415,0.0144
2086718317558873984,5668.1377,4.1403,3.6104,-0.0976,1.6746,646.0087,2.7460961,1.0694902,8.557405,452,0.0983
2086724227433964928,5760.4204,4.1552,4.0405,-0.0915,1.3327,1066.2334,2.000046,1.0108448,9.876848,415,0.1804
2087171453783512704,3046.6033,5.132,12.4688,-0.4249,0.1711,152.3094,,,,,0.4789
2087243952836878080,4912.9473,3.3453,2.4981,0.0465,3.9431,1238.5461,7.022974,1.2058804,5.91344,679,0.4358
5094032153102626688,5031.565,4.5151,5.7356,-0.0294,0.8343,37.3874,0.39996353,0.81252456,10.958299,383,0.0
5144740907820131840,3643.8232,4.0184,7.907,-1.4042,0.7287,28.4046,0.08407706,,,259,0.0
5153091836072107136,3282.5583,4.9874,10.8438,-0.2232,0.2798,6.8552,0.008263872,,,,0.0
5172202413314737152,5612.1626,4.2635,4.438,0.0767,1.1697,249.2584,1.2359017,0.9182475,13.328618,391,0.0131
5220639164696365312,5649.675,4.1083,4.035,-0.0957,1.3929,51.8602,1.7727116,0.96858525,11.8469305,411,0.0003
5242077854771196544,4626.542,4.4937,6.2037,-0.128,0.8409,572.4696,0.30045962,,,422,0.4384
5313031504751276032,6018.2925,4.1491,3.8474,-0.3384,1.3384,141.5945,2.1181533,1.1203543,5.257023,336,0.0555
5337273743301313536,6679.9697,4.1121,3.083,-0.443,1.5496,1536.3724,4.245944,1.3628258,1.8029093,217,0.5481
5341793904317279488,,,,,,,,,,,
5397086969654628864,5941.756,4.1179,3.4605,0.2375,1.6194,711.6603,2.8812153,1.1154159,6.701829,405,0.3237
5407977460540294784,4539.467,4.5416,6.4597,0.0751,0.7858,162.3538,0.24349308,,,380,0.0982
5673934617318453248,3427.5186,4.8411,9.7325,-0.026,0.4122,38.3363,0.02148272,,,,0.0002
